artist,id,title
'Snoop Dogg',41bUQJK7jG3z0xn1nkXwsB,'Woof!'
'Christian Rich',2yZRXfreQqe9K5mps47XtW,'High (Kris Bowers Remix) [feat. Vince Staples & BIA]'
'Baro Sura',3nUyvBMUBzUhFLWdfo4wz4,'LAY U DOWN//SEXY'
'Omegah Red',1ReO26lbDWtjPdtsaWzSXS,'Books of War - Instrumental'
'Felly',0FUWuWkvAkZx3ufeXJ3aaj,'Good Wine'
'Mo Kolours',3KZMPnlyKTDV4W7oNs7Vbk,'Little Brown Dog'
'M. T. Hadley',43aMD4lmGcCfoy2x9gZ80p,'Janet'
'Lord Echo',6Rd2NhQnVeDBMUti7BiS90,'Woah! Theres No Limit'
'GoldLink',5v0C3nNNDMhZ3nWzzP0W4T,'Rough Soul (feat. April George)'
'Billy Boyo',2RiqntEZMvmzbQQVodjKPw,'One Spliff A Day'
'Kev Brown',3axd6nS2OpTthBIv7Fv8LB,'Albany'
'Typical Cats',6QZxG3hnWlmrLhPv4QX3nE,'Snake Oil'
'Quelle Chris',11eQuzybAwOZO6aaBXzZjp,'Buddies'
'Doom',4TqIFuI791XMQoWsMj3XFF,'My Favorite Ladies'
'Q-Tip',10e1Jjuo9NviGDjpvJGKIJ,'Barely In Love'
'Parquet Courts',5pfERhAfhpscnAKQnZgnaC,'Violence'
'Thee Oh Sees',4MMUZtRnaz25sXteRs2mXl,'Nite Expo'
'BADBADNOTGOOD',16Iat51iiZHSpE4X8yoeI5,'Velvet'
'Illa J',7v9dU1YlURx3FgGjGQjfFQ,'7 Mile'
'Eugene McDaniels',5lT5agmabF7lOdQseklU8B,'Welfare City'
'Sugar Candy Mountain',1x3qFIvsaCJjBqV9nRNFtl,'Soak Up the City'
'MED',1DgYgq6dhkwZ2nevK1wjeX,'Birds'
'Thee Oh Sees',7skTUuUQsw99agRd8Niemt,'The Static God'
'Thee Oh Sees',7vR64t3B1hWfGYt9U19y1m,'Animated Violence'
'Parquet Courts',5BeKHCBRdDqxeSfANPVgE1,'Content Nausea'
'Khruangbin',1e5nuWd8w0ZQlgEA19okwE,'The Number 3'
'Darondo',0PiKRl8dvzGrxAfbwKUR8w,'I Don't Want to Leave (Sure Know How to Love Me Re-Edit)'
'Crumb',71UsuepAxDwu0aP6IoWYRP,'Vinta'
'Crumb',0U0gZhiusaKvvqHe8w7B1X,'Bones'
'The Budos Band',5rbOfVxNxWWW73zsu0knPa,'Ride or Die'
'BADBADNOTGOOD',0IzR5fjY9gSy3nWxXosrQc,'Ray Gun'
'Crumb',0YUP8ar1GNHPFqMwUM7xCE,'Recently Played'
'Khruangbin',26qIVWus5hMZUcWeJUxeJx,'August Twelve'
'Hailu Mergia',1YhY7G3GNWmF0wCFpboWwF,'Yene Nesh Wey (Amalele)'
'Khruangbin',66MpvsWO5O7gy9LjXGFw6I,'Maria También'
'Darondo',23LN1l3UQ4Qjg3YPzN8Yi7,'Luscious Lady'
'Crumb',5mQFTuHiwLBOoYXfT5uGbM,'Part III'
'Khruangbin',2pCnrWHxYVDWN3S4PgNMa0,'Cómo Me Quieres'
'Khruangbin',0ubqfqxOx4X1ddDVLTpaaX,'Ma Be Ham Nemiresim'
'Madlib',7BjbTLilJQ2XiQnLkWB7ia,'Knock Knock'
'BADBADNOTGOOD',16Iat51iiZHSpE4X8yoeI5,'Velvet'
'Cass McCombs',0kIcbuSX3ZjyhP0djio6Nt,'Big Wheel'
'Khruangbin',0dBh5j1RIYl1GrZnkZJ8aE,'Cómo Te Quiero'
'Yussef Kamaal',20VICGTmGf7udH0ZWzy6kB,'Lowrider'
'Crumb',4KDVWd4zUHrfJHyuOuvLJP,'Plants'
'J-Live',5mT9hEnaAKdTElPcCZ9IFu,'Satisfied?'
'Kiefer',2YHdRze6PsaprIaZ0NKewE,'Temper'
'Illa J',7IvVCu4wagxDH6nYPIlpt0,'Enjoy the Ride'
'Kev Brown',3axd6nS2OpTthBIv7Fv8LB,'Albany'
'DJ Harrison',2VPjfiZQHBPrdPnMQu5AT0,'Cigarette Ember'
'Camp Lo',20DcrlNK0NcRknbX4wcEO4,'Luchini AKA This Is It'
'Diamond D',78Ts9uoguVhCPkbP8S5s0j,'Got It Covered (feat. O.C. & Adela)'
'Samiyam',0f8iBoM9o3cX7EfQK2mDeR,'July'
'O.C.',7eAbyTWoq2XHIDFAslXsjN,'My World'
'Mecca:83',3uoey3KBEul4oJGbYP1fLx,'Loungin'
'Dela',3qui9azjjFN4uKPT3Mm4Lt,'La Bonne Attitude'
'Q-Tip',1uQbeHF6znPkD99pDGLvRN,'Vivrant Thing - Club Mix'
'Dibia$E',3sbGGW0bq6HgJQq8eNZhCm,'Fly Me T' The Moon'
'Sean Price',2XyvjMer8Spx7BY7gqxZDt,'Ape in His Apex'
'Samiyam',0wlJ9eQW2ZSTr2aUD5g7HH,'Segue'
'J Dilla',4omO3Xwm4REEK5HGT6e6yY,'So Far to Go'
'Black Thought',1I7HtRfQOtKTGRJil4JytJ,'The Next Movement'
'Statik Selektah',09EyrQlZFXMjTWJAcJRVbm,'82 92 (feat. Mac Miller)'
'Black Milk',3Ra6btPFABZbk0bLFwEdXK,'2 Would Try'
'Sean Price',2QtiS6vQQHXU7E98o7943w,'Pyrex'
'The Alchemist',5Nf8WHQ7Hq8kO77cqx7H41,'Shine'
'Mick Jenkins',7tkqxOV765aQ6s45fBijjt,'Vibe'
'Yellow Days',0jWHVt7QkVRWCj2Sw2Ncl3,'Your Hand Holding Mine'
'Enjoy',1ny0dHt2keu6qbwxel40fx,'Grand Ol' Opry Bitch'
'Foxygen',7kmjqGms2l2ZLGxFGNfCEq,'In the Darkness'
'J Dilla',3naGwG1taJx4F5vD5RJNth,'Nothing Like This - Dilla's Mix'
'J Dilla',2Z8tcWA71wORAc86X7PYPj,'Jay Dee 38 - Instrumental'
'J Dilla',4omO3Xwm4REEK5HGT6e6yY,'So Far to Go'
'J Dilla',6qK7s9JlNBfYLWPb1nwQAG,'Workinonit'
'J Dilla',6t5V0nqQlzyAJarNzoYXxm,'Let's Take It Back'
'J Dilla',7dwqIezFNJuC4WVISgzPKS,'Interlude'
'J Dilla',5eT9024CdM3uPM5tXvYonD,'Make'em NV'
'J Dilla',41ObNiuMPeGzWCn0k9So9A,'Interlude'
'J Dilla',3lPWli8jdBme9Er0sScnvl,'Crushin (Yeeeaah!)'
'J Dilla',70p7tgRp2XJEWch2fPiMtM,'Trucks - Instrumental'
'J Dilla',3SCK1bwDzfUjCUGy7KQK0k,'House Shoes Was Spinnin' - Instrumental'
'J Dilla',4u6xDJd1hfXTdryrprlVfX,'Monkeys In Car - Instrumental'
'Jaylib',3zmwu6xBF0SlpTTpQC7m4F,'One For Dilla (Interlude)'
'J Dilla',37qtU1ZXAJYfXr1zsGN7Tk,'Dillatronic 11'
'J Dilla',0oty6waOTo7iMZVfqxRMFP,'Dilla Beats - Instrumental'
'Wun Two',14j38HFYYs1PxlCde3HFjP,'the golden arm'
'Wun Two',2vkqhBwHGgB84481KTes3M,'transbordador'
'Hiatus Kaiyote',0ge4ia14DiwJEhnuPVKH0Z,"'Prince Minikid - (Simon Mavin, Nai Palm) Commentary'"
'Hiatus Kaiyote',3oPkhUwP6bAyfofELFzixs,'Laputa - (Nai Palm) Commentary'
'Hiatus Kaiyote',4YbtSmL1FF13DsMLOB9WtI,'By Fire - Vikter Duplaix Remix'
'Hiatus Kaiyote',12v5GBM74fB8WsHJPQRTIe,'Nakamarra (feat. Q-Tip) (feat. Q-Tip)'
'Hiatus Kaiyote',2F5ufz9gdh2oXz4Rd10zkb,'Boom Child'
'Hiatus Kaiyote',2nZKShIb4aex7YWX0HLzEn,'Borderline with My Atoms'
'Hiatus Kaiyote',2V3H5VlJfCTZ6aWu5ji4Hr,'Creations Part 1 & 2 - (Paul Bender) Commentary'
'Hiatus Kaiyote',08o9yCplgxLM11ymhvkbl8,'Mobius Streak'
'Hiatus Kaiyote',6WrSzPQrYOaRU5I2f1ascP,'Choose Your Weapon - (Paul Bender) Commentary'
'Hiatus Kaiyote',4fcvLmCmut3Qqxz7k31iVx,'Laputa'
'Hiatus Kaiyote',4rwWiM456ZN8XxaN5ON5h2,"'Fingerprints - (Nai Palm, Simon Mavin) Commentary'"
'Hiatus Kaiyote',4UOSM66BYQRD4YbOIkcTO8,'Breathing Underwater'
'Hiatus Kaiyote',1ZZAQQYvpaI2zwwwQ8xUy7,'The Lung - (Nai Palm) Commentary'
'Fringe Character',6f6qxeHkh4LmSzOlA6cuLV,'Cherry Bomb'
'Stevie Wonder',7hRYauk30VeBFmdeFQPNVx,'Never In Your Sun'
'King Geedorah',1R28m5eWk1EV9FQ3puWrUp,'Fazers'
'Third Root',1c8E58O48kGgWPjlQSK7XJ,'The Revolution Won't Go Viral'
'Deem Spencer',6GLMXAZqMGaVo6E1NCKcvH,'Iwyboft'
'Lil B',1BN1KycitcH264DYvwnP4k,'Berkeley'
'7 Days Of Funk',1z4gICi5nvNeSe81Xb84xx,'Let It Go'
'Alfa Mist',4XF0FwL902NB7IVgwgFLj6,'7th October'
'Santana',3CbQeXInIfNLNw3b0c9AJa,'Leave Me Alone'
'Enjoy',1tD0nZKUR6lbNNiPJKZA7K,'Small Car Big Wheels'
'Enjoy',7DgbMwxIaNt27nxKfh2E4L,'The Golden State'
'Enjoy',3N06jgKpb2Z5oQ60wIUmaT,'Let's Not Talk About Love'
'Enjoy',5sF6gFJURoe9QZzAzI5Qhq,'Smooth (R3mix)'
'Enjoy',5xrQdSsym0mSa4fxDoLLNl,'The Golden State'
'Enjoy',1irQ8I0SJJh26Isi5RaMdm,'New Balance New Moon'
'boy pablo',7mjOxXnZYbGtgjyX0hqaLs,'Losing You'
'Broadcast',7HP5IfMg4yhH5ToRPN0wh1,'Long Was The Year'
'Tune-Yards',6kixQpOqh28TiGN0Xm70U9,'Lady'
'LCD Soundsystem',6aqzFwI8IHlAzRxbqMDAqP,'I Want Your Love - electric lady sessions'
'Pond',6rGuFgh4Dte5hyCq3dUx4C,"'Goodnight, P.C.C.'"
'Metronomy',7HBtUA2lj3ljwCRVYsucmO,'Nights Out'
'Spoon',1zyQWymDQATRbkpWbYvU20,'I Turn My Camera On'
'Twin Shadow',5oseF1BTGbCi8RG7QiIhO6,'Truly'
'Kurt Vile',3NARYtRUkQEU6KCd9OgEfq,'One Trick Ponies'
'Neon Indian',5g3TDpgy1J1woAUVuj21EE,'Polish Girl'
'Beach Fossils',3FiDA9GX921AiW7iEpYS3K,'Sugar'
'Panda Bear',10n7ftA9Y0hAdaFMWDYsk2,'Dolphin'
'Parquet Courts',7COxY38TB5HTeXRAucOEW4,'Wide Awake'
'Phoenix',56W0Wmm2582TQwoxRLGAIX,'Fences'
'Tune-Yards',0SRgVYcDYttX5Huc5FGB2M,'Water Fountain'
'Pond',5oFHQUadOtxWK5tFNMYfBN,'30000 Megatons'
'Unknown Mortal Orchestra',0Evd1SDodEIH9XiRLwy8Ta,'Stage or Screen'
'Perfume Genius',3Gda1sTo2ZjbztjjsnAsP3,'Slip Away'
'Unknown Mortal Orchestra',2nqqIatHUVkw9S342HZKTz,'Extreme Wealth and Casual Cruelty'
'Beach House',0hNhlwnzMLzZSlKGDCuHOo,'Space Song'
'Fela Kuti',7s4ucIv06Azo15IuVYGyPI,'Lai Se'
'Ikebe Shakedown',0lNPo4o9hBa3VJx9Q0XVBM,'Road Song'
'Lee Fields & The Expressions',0LwlMURIrrLYF7bBktpWvT,'Precious Love'
'Speedometer',6NYN6qc0daOZdbPtQ2LUIV,'Am I Your Woman? featuring Ria Currie'
'Loudon Wainwright III',6scUEism6pBnY0IXYr8fw3,'The Swimming Song'
'The Popguns',6z3HgexEG0pfA3JHLXtC3c,'Put Me Through It'
'U.S. Girls',1cWVUrMhaVcLLW8nRz1wgR,'Damn That Valley'
'Shintaro Sakamoto',1k2tixCVdWdwhph54ZQES1,'あなたもロボットになれる'
'Allen Toussaint',3Z6aY997cM7QK28xjEF5EJ,'Southern Nights - Remastered Version'
'Kikagaku Moyo',5lqe5dmfcGGw8W9wVE3tqj,'Lazy Stoned Monk'
'Flying Lotus',2csZLnXBMuw6ETZuRxdUZF,'Black Balloons Reprise'
'Beach House',7pD6katrwWH7H3Xt8cIZS9,'Lemon Glow'
'SLACKCiRCUS',0trTpNYmHAK3EihaZBd2h6,'Heyyeyaaeyaaaeyaeyaa (Fabulous Secret Powers)'
'Pond',2CgUaNGnbBYEIaKGzoLksn,'Giant Tortoise'
'Ta-ku',3rN4J0JtgwHs6KFI6JmOCz,'We Were In Love'
'ESTA.',4ykuqRQMPwSyee8lP9yh1d,'Love Like You'
'LEISURE',2DSTdXVhlCfiWnKpWgZlHA,'All over You'
'Jadu Heart',6qpPdVDZEHx0JBroBXq4kD,'Purity'
'Kiefer',29G1ScCUhgjgI0H72qN4DE,'AAAAA'
'Stwo',4IYmJKwEsFTwQUdzsWSiv1,'Neither Do I'
'Potatohead People',0zX2sywvKgXuhDkB5DYdsm,'It Gets Good'
'Joomanji',7IuUJr2TbcSftJobqjtkxP,'Chasin Rhymes (feat. Saara Maria)'
'JMSN',2pvtCS4dkBk55UWcOhxHf3,'Addicted'
'Louis Futon',5FAK7GY5W3PUBPLkJ6R2wq,'Rewind'
'Mild High Club',7pegxVesMmE2qK0o58xoFG,'Homage'
'The Murlocs',79x1qL47ZyywV5Va12FIiH,'Rolling On'
'Foxygen',2SOT09giYc28fUo9ppjCpw,'San Francisco'
'Gil Scott-Heron',5lpVJtvTOB8VVeF7plNyQr,'Storm Music'
'Gil Scott-Heron',0DSIv9DJruGLaRRLKKgit3,'NY Is Killing Me'
'Gil Scott-Heron',4URnM2xMiKC2xNElsiY44q,'I'm New Here'
'Gil Scott-Heron',7uIaqQmCIm6Yd0xXUEYgmY,'Brother'
'Gil Scott-Heron',1YrDXC5z5rbJnbzCQOjOgQ,'I'll Take Care Of U'
'Freddie Gibbs',5jqpm69UgQa1OSNhj8rjn4,'Half Manne Half Cocaine'
'Freddie Gibbs',0sdMgj6Ndb3X2PQu9dMSa8,'Massage Seats'
'BADBADNOTGOOD',48mJsuV6IsDVrjkhqR2mHG,'Sour Soul'
'NxWorries',3FQCunuHk5y4T1FLnlH3Fb,'Best One'
'Dizzy Wright',09izIGzsA0XLtBDpGkIIIV,'Roll My Weed'
'Mick Jenkins',6s8uBC9oil1lRT31fbbLW9,'Comfortable'
'Flatbush Zombies',2714ySK1pbOIGZwABmRyAz,"'New Phone, Who Dis?'"
'Joey Bada$$',6K7wB7VNOJMWFrRrfAhAxo,'Enter The Void (feat. Ab-Soul)'
'Illa J',7IvVCu4wagxDH6nYPIlpt0,'Enjoy the Ride'
'Alex Wiley',3SAxrWGQnLIuM7lI7dDKal,'Navigator Truck'
'Vince Staples',7GKiBHjFfvPRNqqOuRYqLB,'Summertime'
'NxWorries',0EbwUhWO0HinKzqxTOykCy,'Link Up'
'Big K.R.I.T.',1HZ2IfyCschP5qQlDUa4od,'Addiction (feat. Lil Wayne & Saweetie)'
'Cozz',3b5YHReWhnrlfHS7nk7YeQ,'Knock Tha Hustle - Remix'
'Joey Bada$$',1fb6b2Mas9q2mWxJazzeRI,'Waves'
'Bishop Nehru',7gYumsroTfKT7uOzfsqNTX,'S.S.S (Split Society Syndrome)'
'Kirk Knight',6nBTVk1WEkzYbbdGJUqo2G,'Downtime'
'KAYTRANADA',2b4SSorCTQ2VzmllaeWuuT,'YOU'RE THE ONE'
'BADBADNOTGOOD',1I40L32fTSSkBkPeArX9Ul,'Time Moves Slow'
'Sylvan LaCue',2auDZRtwblDyalfrnJrEKI,'5:55'
'Big K.R.I.T.',4aBpRqTt1L3FwDwFzxgHeB,'Learned From Texas'
'IshDARR',1z3biBuZuyoywGDeAXIJvp,'Breaking Hearts'
'Jay Rock',6lScANWbx33EMPJyGh79Ni,'Troopers'
'Quasimoto',5k70oNLz59nzrX5T1ycyZH,'Greenery'
'Danny Brown',1uDrIgjVtFsrrWWctCxoBL,'Grown Up'
'Gábor Szabó',3jTrC5U3Jto9NU7sSdG8qm,'Ferris Wheel'
'Enjoy',2OhknoPgHy6gyc807VrGM4,'I've Wasted So Much Time'
'Enjoy',4cyCASkPBe7cFWBROYDabS,'Mechanical People'
'Enjoy',3REnfwTCf5kovG70eOuZtl,'Real Life Like Cold Ice'
'Enjoy',2qJZNGUN2MeA5VwSG5L0Tu,'Today Is Tomorrow'
'Enjoy',1mhKXV5zQW5cSKImoaJ3hU,'Grand Ol' Opry Bitch'
'Enjoy',7p2eap5UGOvAcyIWYHDfIP,'Enjoy (Live at Easter Island)'
'Generationals',0Wdicgd5PR14AEh6xLHd99,'Yours Forever'
'Tune-Yards',4ltsJNDSej8NIuwihamyCd,'Look Around'
'Phoenix',7GGRskGpD6AqkpZshKSyBT,'Trying To Be Cool'
'Washed Out',4Y4gQvaJBcAxwgf8jJyvDY,'Floating By'
'Metronomy',6zfczP87XO2SxWlQtnjFNa,'The Look'
'Morgan Adams Quartet Plus Two',5Ak2lR9I1OqS0fseVKSkS9,'Stormy'
'James Blake',2T5gsa0Yw7R8tyfwx15iXn,'Love What Happened Here'
'STRFKR',74AkeomGPmkEkDraDJn8PO,'Lunar Sunrise'
'STRFKR',5BQ8I9175WEgDcnez06jLN,'Late Again'
'STRFKR',21mECqLKwEjbf5aEOvFMqK,'Leave It All Behind'
'Jamie Isaac',3w6kA3upaWgqQRTAxxP1DY,'CNT U SEE'
'HOMESHAKE',70t3XJnA3SzfvRWyaXtEmy,'Another Thing'
'Men I Trust',7szmkrQbZcvyYFzCe1Mv7w,'Introit (feat. Odile)'
'together PANGEA',57wlZjWezSfZzFAIwR0K5L,'Offer'
'Chicano Batman',5dWYX65ZLTFymRERa5jsRa,'Passed You By'
'Deltron 3030',4a7iNsBx9sIDcqv0AdmFKn,'Time Keeps on Slipping'
'ARTHUR',3dWNxcNW2N0mXTHoFQq2yI,'Sweet Memory'
'Teen Suicide',4nDVbq8OTfAFGvHPcivRtX,'Wild Thing Runs Free'
'Injury Reserve',6U8wLl0pMsgS1Lcql3nQjH,'Ttktv'
'Jerkcurb',3QYwVhxtLkEGDWl5Z6GXCJ,'Midnight Snack'
'Karriem Riggins',0c5CeJpuqOYUNoYudHlwiK,'Bahia Dreamin’'
'Black Moth Super Rainbow',6GguhgFkTXMexUyWrhWohy,'Twin Of Myself (Original)'
'Spree Wilson',0nKvSEAxTM0CeWllXv0Ay8,'Counterfeit'
'Timber Timbre',3fYyeeBVG45W6PFRsMbhET,'Hot Dreams - Absolutely Free Dub Mix'
'Ricky Eat Acid',52v1Lnby3X0xHdipuI0N5v,'Beautiful Gurrls'
'TV Girl',6QPzHlgKn3lyfaGNRjOQzx,'Loving Machine'
'Illingsworth',47weUXMrl53DlYv6hNsPn7,'Magic Deck (feat. Para-Dox da Wordsmith)'
'Robert Glasper',2H7YDEf9NIMj4pocxVQQ0Q,'Dillalude #2'
'Buddy',1Wh8GeXvt7lANMGHubpaQn,'Guillotine'
'Dopehead',22bluEejqmw2feNxZPlC0V,'Guttah Guttah'
'Nujabes',6zYBZOP6SuKa5JszwpAz7Z,'ordinary joe (feat. Terry Callier)'
'Bobbi Humphrey',3AfZBunOMM8nRLpYQB3h6I,'Just A Love Child - Remastered 1999'
'Cody Chesnutt',0OdF7EWHZsAFAXT0jmw0Wa,'Boylife In America'
'Blended Babies',5QzbOQWaED6Ot3YCrDu6pH,'Cheap Whiskey 70's Riesling (feat. Anderson .Paak)'
'R. Stevie Moore',0dtTbvbmbGYiSdQQh53L32,'Pink Litmus Paper Shirt'
'Metronomy',2yV5t5LbMsHOLlDAtlgqbZ,'Miracle Rooftop'
'Metronomy',6YD93GXfHWJEb2VV29NFE7,'Ur Mixtape'
'Enjoy',2mKb7L6xUk1sn5cz9qjrjb,'Avoid Me By Walking Two Steps Backwards'
'Chicano Batman',4Qlm2HutlYk4cDYMmwQL4L,'La Jura'
'Unknown Mortal Orchestra',10FFk6OGMIKbpUe89cTEAg,'The Internet of Love (That Way)'
'The Symposium',6yljCYdn6RsTj8oWXPeJCl,'Tony Stark'
'Roy Ayers Ubiquity',5le4sn0iMcnKU56bdmNzso,'Everybody Loves The Sunshine'
'Isaac Hayes',7wEGeUzpPNnHKfOtSgYjG4,'Hung Up On My Baby'
'Allen Toussaint',4avSAmA196acYLIXG4XX68,'American Tune'
'Onra',0KSauoDHUIG8QAdINb2Txz,'I Wanna Go Back'
'Mr Twin Sister',5kxinzQqkSJhL7QDdvkDFM,'Meet the Frownies'
'Burial',763CSL9s7xd0tAPCrLysYc,'Rodent'
'TOKiMONSTA',0ePXzYPANS5m05ZjCECCX0,'Lune'
'The Arcs',3zobfMEipF81bJfPVp1h09,'Stay in My Corner'
'Chrome Sparks',75m5afX3czCF6pUBwNdtuF,'The Meaning Of Love'
'Washed Out',0Z7S8ity4SYlkzbJpejd1v,'It All Feels Right'
'Young Bull',7cGsZUMfNewOBK0QU0Ur05,'Egyptian Joint (All I Need)'
'Zion I',53hE4mxMEmLXWFHfduPOMQ,'One Chance'
'The Buttertones',4wWHZR4NZRTiF4eShXGvHZ,'Dak's Back'
'Ty Segall',5vEE1d5gkv3pgfZyppLeX8,'Girlfriend'
'Yellow Days',7l5j3FapCyr6HxUgoAynM2,'Gap in the Clouds'
'The Growlers',61Rcpz2EFiHqu7TUNrDfey,'Chinese Fountain'
'Banes World',4yp90BbE4dxPXfGGSpbFwT,'Drowsy'
'JJ DOOM',5SgNJ352U9yKBJXsaWh8v2,'Banished - Beck Remix'
'Pharrell Williams',7ci7VkNpRp1v3ci2UeFLr2,'You Can Do It Too'
'The Bullitts',2pqZZ0HQqh30Uqt2JZJJfB,'Close Your Eyes'
'Meyhem Lauren',3ph0msZhsDh0GS6IuVjdmp,'Dragon vs. Wolf (feat. Action Bronson)'
'Babeheaven',20JEPG9jCyVQkiVUKkC8uo,'Friday Sky'
'A-1',7zns0cnIhfU5H6pyY3cSfV,'Invisible Man'
'Dimlite',5R8MrytcH0EKLcfKICLaF3,'Can't Get Used To Those (Kosi Edit) | Ohara - mixed'
'Darondo',1owjOeZt1BdYWW6T8fIAEe,'Didn't I (Dave Allison Rework)'
'Clams Casino',1WHFqaE5lL6qB4ACFJ65d5,'32 Levels (feat. Lil B & Joe Newman)'
'Viktor Vaughn',2xIUHf9uxG5bImKG6hNrMv,'Raedawn'
'Dan Lacksman',5Qtyn8oZBfhPJeeycVPEfu,'Skylab'
'Fashawn',2mGdIBIKa8lEkm1xtmIJmU,'Stars'
'Slauson Malone',6CzIvlUbwqnsxjLzCbeyU4,"'Closed Place, Open World'"
'MGMT',0t4z0WaQomQqPONghWn8c2,'Me and Michael'
'Mocky',4C0w63kqpLDNfTGsbLp8VG,'Sweet Things - Japanese Edition Bonus Track'
'Monster Rally',6VBwgjSdFukVSz7nSbTvXV,'Lovely You'
'RICEWINE',2lMMHZmJkH2mOGYqcJjXNK,'Mornings'
'Phil Gerus',3xTzjPkat03Zb9HPFeCMy5,'Don't Kiss Me While I'm Swimming'
'Kid Bloom',61au8r2wPFZVPhEG11bQTx,'Electric U'
'Generationals',1L0NUhZVFKzjyigTEAs8qu,'Goose & Gander'
'Generationals',2SnTnKiPf9hSjsWuV9LnOo,'Mythical'
'Generationals',38EB8oH8NJorbpEQqt5eYt,'Exteriorstreetday'
'Generationals',20yahLUVOWqoJsRjZtBQFA,'Black and White'
'Generationals',0WlIfGlZUnfYRtRSxISBwf,'Dirty Mister Dirty'
'Generationals',2SsjLcG19wi7pgN75Z8Dj6,'I Turned My Back on the Written Word'
'Generationals',5v6fwkgHeF0N32LmEoQyQB,'TenTwentyTen'
'Generationals',50vNyvOG1o5N7UZK2IWgxl,'Breaking Your Silence'
'Generationals',3ry5jhTGniqmuggooFkaPo,'Beggars in the House of Plenty'
'Generationals',71yAxoEVXme0oo8SnuD0vB,'Deadbeat Shiver'
'Generationals',4h2VaaPccCLEO8Jm9EVTEA,'Faces in the Dark'
'Generationals',1PvsENmbP6vooYJEFjLNzE,'In Green (feat. Sarah Quintana)'
'Generationals',5v6fwkgHeF0N32LmEoQyQB,'TenTwentyTen'
'Generationals',4Qjy5D7xIDRef25TNSgtYt,'Our Time - 2 Shine'
'Generationals',1BUwS6ZFogOeZ4jlXuVRTt,'Keep It Low'
'Generationals',5qch02GHrpSkCAUuAJetPF,'It May Get Bad When You're Lonely and Cold'
'Jerry Butler',2dwHvzXCqGC2tQgaZ3RCrU,'Just Because I Really Love You'
'Subculture Sage',7ciaJIGCyZ8Xky1DQvZg0l,'1=1=1'
"'Astronauts, etc.'",6t7QI6VVVnM3s7gaTrzmcf,'Shake It Loose'
'Heems',4PwYsVDj8wdOrXG0Nm28Zr,'Home (feat. Dev Hynes)'
'Free Weed',12jk35ULdXpd9hku8KmOAa,'Free Weed (produced by Unkle Funkle)'
'Westside Gunn',1BvfiwG6Kb2wI00jt1aEmk,'Wrestlemania 20'
'The Flaming Lips',13JToOBNkO00YLQ60ukhDY,"'She's Leaving Home (feat. Phantogram, Julianna Barwick & Spaceface)'"
'tajima hal',31s7MZj97VY4ULVkBg3qBp,'For a while'
'weird inside',6gyeaab6u8qGxz1nbY4Jjh,'Slow Hours'
'Fushou.',37jx63CTZxnSe6s3DwJelB,'overstand.'
'Kupla',4h4TKcnaFcbnI60YbOsULN,'Raindrops'
'Idealism',6F1tpMt4vwHFx5A8aWq5Q2,'Evenings'
'Brenky',7trxuSkxmsRKOyJcejNkij,'Leavin''
'Tomppabeats',4fpFGKd2Bbhm18Sn1Iu9hu,'Orange Juice'
'Lapis',2otm4uSPQEQvcF8AJcDkuQ,'Xx22-2'
'Wun Two',14j38HFYYs1PxlCde3HFjP,'the golden arm'
'Gemma',33rqTPKc8g4zv6rA5I24Ge,'Only One'
'King Gizzard & The Lizard Wizard',2jjzBoZlrRIfLg9z9DHSjT,'Bone'
'The Chambers Brothers',3p71XizyLBEPzC1npgsT4J,'Funky'
'Parquet Courts',5pfERhAfhpscnAKQnZgnaC,'Violence'
'Vundabar',2ohTXUKOIHm0CzVxQGC7aX,'Oulala'
'Enjoy',73wAnUcdgvloleSUxJbefl,'You Mean a Lot'
'George Clanton',30s2prPWNfUxoKgfpSo3wN,'It Makes the Babies Want to Cry'
'Blake Mills',7qsENBwgyt0QZdH93Cr8hV,'It'll All Work Out'
'Knowmadic',0KfzsDytmCgy9IDxyB8dd7,'Horizons'
'Palehound',1W9lPqClDs0J5ZCCUFjy5K,'Cinnamon'
'Generationals',3yXWdrgGFsXUe7ePKqklSN,'Breaking Your Silence'
'Robert Wyatt',1OAJJgC2nuUrEC98ORdcu6,'Heaps Of Sheeps'
'BOYO',0ibhQJyObOOn2va4LjjpDC,'Mantra'
'Reptar',4kfJqKBDv8PtM8g3m8ozOx,'Phonetics'
'Islands',2cBuoWwzfJmGRoCF1mMz01,'Switched On'
'HOMESHAKE',1pjTNKEur36dXqsQD718nM,'Khmlwugh'
'STRFKR',5egX6e0qBE8hIR9CzA6rLV,'Death as a Fetish - feat. Mattress'
'Big K.R.I.T.',2Ee22x5KHPEvrGBIx9AdOb,'Justin Scott'
'Destroyer',2kkJENGuusOzj1vXN3s0xO,'Painter in Your Pocket'
'Sitcom',7bmNoosrYK6nNIe5qqOM4X,'Wake up Jacob'
'The Coup',2YC0oTQhwtJPW3Xb4EuVi7,'I Just Wanna Lay Around All Day In Bed With You'
'Psychedelic Porn Crumpets',7sP57RtB31LWReHyQ02RxX,'Denmark / Van Gogh & Gone'
'Curtis Mayfield',0mIpT5VijWPv4b9s0K76qA,'Tripping Out'
'Conspiracy Of Owls',5ixaz58VqMWydBmQRa96G0,'A Silver Song'
'Four Tet',1vBxzMZGCneeEemHVMw6Q3,'Locked'
